prs_group,age_bin,n_group_total,n_case,prev_rate,icd
Top 10%,40-45,3785,11,0.002906208718626156,L73
Top 10%,45-50,4951,11,0.00222177337911533,L73
Top 10%,50-55,5938,15,0.002526103065005052,L73
Top 10%,55-60,7414,15,0.002023199352576207,L73
Top 10%,60-65,10561,31,0.002935328093930499,L73
Top 10%,65-70,8344,11,0.0013183125599232981,L73
Top 10%,70-75,220,0,0,L73
Bottom 10%,35-40,2,0,0,L81
Bottom 10%,40-45,3875,9,0.00232258064516129,L81
Bottom 10%,45-50,5041,12,0.0023804800634794686,L81
Bottom 10%,50-55,5935,15,0.002527379949452401,L81
Bottom 10%,55-60,7410,22,0.002968960863697706,L81
Bottom 10%,60-65,10395,43,0.004136604136604136,L81
Bottom 10%,65-70,8341,39,0.00467569835751109,L81
Bottom 10%,70-75,215,0,0,L81
Middle 10%,40-45,3622,6,0.0016565433462175593,L81
Middle 10%,45-50,4960,12,0.0024193548387096775,L81
Middle 10%,50-55,5800,26,0.004482758620689655,L81
Middle 10%,55-60,7395,24,0.0032454361054766734,L81
Middle 10%,60-65,10635,43,0.004043253408556652,L81
Middle 10%,65-70,8580,40,0.004662004662004662,L81
Middle 10%,70-75,221,1,0.004524886877828055,L81
Top 10%,40-45,3615,13,0.0035961272475795295,L81
Top 10%,45-50,4831,20,0.004139929621196439,L81
Top 10%,50-55,5881,30,0.005101173269852066,L81
Top 10%,55-60,7407,40,0.005400297016335899,L81
Top 10%,60-65,10704,73,0.006819880418535127,L81
Top 10%,65-70,8557,64,0.007479256748860582,L81
Top 10%,70-75,219,4,0.0182648401826484,L81
Bottom 10%,40-45,3983,19,0.004770273663068039,L82
Bottom 10%,45-50,5159,35,0.0067842605156037995,L82
Bottom 10%,50-55,6047,47,0.007772449148338019,L82
Bottom 10%,55-60,7390,73,0.009878213802435724,L82
Bottom 10%,60-65,10195,144,0.014124570868072584,L82
Bottom 10%,65-70,8231,133,0.016158425464706597,L82
Bottom 10%,70-75,209,3,0.014354066985645933,L82
Middle 10%,40-45,3561,17,0.004773939904521202,L82
Middle 10%,45-50,5027,44,0.0087527352297593,L82
Middle 10%,50-55,5888,67,0.011379076086956522,L82
Middle 10%,55-60,7339,121,0.016487259844665484,L82
Middle 10%,60-65,10595,206,0.019443133553563002,L82
Middle 10%,65-70,8591,173,0.020137353043883133,L82
Middle 10%,70-75,212,7,0.0330188679245283,L82
Top 10%,40-45,3494,33,0.009444762449914138,L82
Top 10%,45-50,4808,60,0.012479201331114808,L82
Top 10%,50-55,5771,95,0.01646161843701265,L82
Top 10%,55-60,7567,151,0.01995506805867583,L82
Top 10%,60-65,10742,275,0.0256004468441631,L82
Top 10%,65-70,8604,264,0.030683403068340307,L82
Top 10%,70-75,228,10,0.043859649122807015,L82
Bottom 10%,40-45,3434,2,5.824111822947001e-4,L84
Bottom 10%,45-50,4725,6,0.0012698412698412698,L84
Bottom 10%,50-55,5798,6,0.0010348395998620215,L84
Bottom 10%,55-60,7517,10,0.0013303179459890914,L84
Bottom 10%,60-65,10753,18,0.0016739514554077932,L84
Bottom 10%,65-70,8737,21,0.002403571019800847,L84
Bottom 10%,70-75,250,1,0.004,L84
Middle 10%,35-40,1,0,0,L84
Middle 10%,40-45,3616,2,5.530973451327434e-4,L84
Middle 10%,45-50,4872,6,0.0012315270935960591,L84
Middle 10%,50-55,5888,7,0.001188858695652174,L84
Middle 10%,55-60,7385,12,0.0016249153689911983,L84
Middle 10%,60-65,10661,20,0.0018759966232060783,L84
Middle 10%,65-70,8569,16,0.0018671957054498774,L84
Middle 10%,70-75,221,0,0,L84
Top 10%,35-40,1,0,0,L84
Top 10%,40-45,3971,5,0.0012591286829513977,L84
Top 10%,45-50,5093,6,0.0011780875711761242,L84
Top 10%,50-55,5970,11,0.0018425460636515912,L84
Top 10%,55-60,7434,16,0.0021522733387140166,L84
Top 10%,60-65,10277,16,0.0015568745742921086,L84
Top 10%,65-70,8251,12,0.0014543691673736517,L84
Top 10%,70-75,217,0,0,L84
Bottom 10%,35-40,1,0,0,L85
Bottom 10%,40-45,3866,15,0.0038799793067770304,L85
Bottom 10%,45-50,5129,6,0.0011698186781048938,L85
Bottom 10%,50-55,6064,9,0.001484168865435356,L85
Bottom 10%,55-60,7317,27,0.0036900369003690036,L85
Bottom 10%,60-65,10264,30,0.0029228371005455963,L85
Bottom 10%,65-70,8353,43,0.005147851071471327,L85
Bottom 10%,70-75,220,1,0.004545454545454545,L85
Middle 10%,35-40,1,0,0,L85
Middle 10%,40-45,3617,6,0.0016588332872546309,L85
Middle 10%,45-50,4948,8,0.0016168148746968471,L85
Middle 10%,50-55,5923,17,0.0028701671450278576,L85
Middle 10%,55-60,7398,17,0.0022979183563125167,L85
Middle 10%,60-65,10534,58,0.00550598063413708,L85
Middle 10%,65-70,8584,50,0.005824790307548928,L85
Middle 10%,70-75,208,1,0.004807692307692308,L85
Top 10%,40-45,3641,6,0.0016478989288656962,L85
Top 10%,45-50,4874,10,0.002051702913418137,L85
Top 10%,50-55,5944,18,0.003028263795423957,L85
Top 10%,55-60,7402,29,0.003917860037827614,L85
Top 10%,60-65,10574,65,0.006147153395120106,L85
Top 10%,65-70,8553,84,0.009821115398105928,L85
Top 10%,70-75,226,3,0.01327433628318584,L85
Bottom 10%,35-40,1,0,0,L89
Bottom 10%,40-45,3294,12,0.0036429872495446266,L89
Bottom 10%,45-50,4723,17,0.0035994071564683463,L89
Bottom 10%,50-55,5761,36,0.006248915118902968,L89
Bottom 10%,55-60,7549,58,0.007683136839316465,L89
Bottom 10%,60-65,10781,174,0.01613950468416659,L89
Bottom 10%,65-70,8854,210,0.02371809351705444,L89
Bottom 10%,70-75,251,2,0.00796812749003984,L89
Middle 10%,40-45,3561,9,0.002527379949452401,L89
Middle 10%,45-50,4848,21,0.004331683168316832,L89
Middle 10%,50-55,5931,39,0.0065756196256954984,L89
Middle 10%,55-60,7438,77,0.010352245227211615,L89
Middle 10%,60-65,10573,182,0.01721365742930105,L89
Middle 10%,65-70,8670,278,0.032064590542099196,L89
Middle 10%,70-75,192,10,0.052083333333333336,L89
Top 10%,35-40,1,0,0,L89
Top 10%,40-45,4192,17,0.0040553435114503815,L89
Top 10%,45-50,5349,25,0.004673770798280052,L89
Top 10%,50-55,6199,61,0.009840296822068075,L89
Top 10%,55-60,7286,97,0.013313203403788087,L89
Top 10%,60-65,10029,200,0.01994216771363047,L89
Top 10%,65-70,7951,257,0.0323229782417306,L89
Top 10%,70-75,207,9,0.043478260869565216,L89
Bottom 10%,35-40,2,0,0,L90
Bottom 10%,40-45,3801,35,0.009208103130755065,L90
Bottom 10%,45-50,5022,48,0.009557945041816009,L90
Bottom 10%,50-55,5942,44,0.007404914170313026,L90
Bottom 10%,55-60,7376,79,0.010710412147505424,L90
Bottom 10%,60-65,10419,115,0.011037527593818985,L90
Bottom 10%,65-70,8428,92,0.010915994304698624,L90
Bottom 10%,70-75,224,1,0.004464285714285714,L90
Middle 10%,40-45,3615,34,0.009405255878284923,L90
Middle 10%,45-50,4858,55,0.011321531494442157,L90
Middle 10%,50-55,5828,59,0.010123541523678793,L90
Middle 10%,55-60,7396,91,0.012303948080043267,L90
Middle 10%,60-65,10580,125,0.011814744801512287,L90
Middle 10%,65-70,8697,133,0.015292629642405428,L90
Middle 10%,70-75,239,3,0.012552301255230125,L90
Top 10%,40-45,3631,50,0.013770311209033324,L90
Top 10%,45-50,4945,49,0.009908998988877654,L90
Top 10%,50-55,5859,71,0.012118108892302441,L90
Top 10%,55-60,7464,90,0.012057877813504822,L90
Top 10%,60-65,10672,176,0.01649175412293853,L90
Top 10%,65-70,8423,146,0.01733349163006055,L90
Top 10%,70-75,220,3,0.013636363636363636,L90
Bottom 10%,35-40,1,0,0,L91
Bottom 10%,40-45,3769,13,0.00344919076678164,L91
Bottom 10%,45-50,4833,21,0.004345127250155183,L91
Bottom 10%,50-55,5819,28,0.004811823337343186,L91
Bottom 10%,55-60,7444,31,0.004164427727028479,L91
Bottom 10%,60-65,10505,43,0.004093288910042837,L91
Bottom 10%,65-70,8651,23,0.002658652178938851,L91
Bottom 10%,70-75,192,0,0,L91
Middle 10%,40-45,3627,17,0.0046870692031982355,L91
Middle 10%,45-50,5049,27,0.0053475935828877,L91
Middle 10%,50-55,5899,26,0.004407526699440583,L91
Middle 10%,55-60,7270,29,0.003988995873452545,L91
Middle 10%,60-65,10699,36,0.00336480044864006,L91
Middle 10%,65-70,8467,19,0.0022440061414904927,L91
Middle 10%,70-75,202,1,0.0049504950495049506,L91
Top 10%,35-40,1,0,0,L91
Top 10%,40-45,3485,18,0.005164992826398852,L91
Top 10%,45-50,4752,27,0.005681818181818182,L91
Top 10%,50-55,5781,37,0.006400276768725134,L91
Top 10%,55-60,7573,33,0.004357586161362736,L91
Top 10%,60-65,10759,52,0.0048331629333581184,L91
Top 10%,65-70,8614,40,0.0046436034362665425,L91
Top 10%,70-75,249,0,0,L91
Bottom 10%,35-40,1,0,0,L97
Bottom 10%,40-45,3313,7,0.002112888620585572,L97
Bottom 10%,45-50,4668,18,0.0038560411311053984,L97
Bottom 10%,50-55,5732,19,0.003314724354501047,L97
Bottom 10%,55-60,7534,37,0.004911069816830369,L97
Bottom 10%,60-65,10820,73,0.006746765249537893,L97
Bottom 10%,65-70,8904,96,0.01078167115902965,L97
Bottom 10%,70-75,242,3,0.012396694214876033,L97
Middle 10%,35-40,1,0,0,L97
Middle 10%,40-45,3639,12,0.0032976092333058533,L97
Middle 10%,45-50,4833,20,0.004138216428719222,L97
Middle 10%,50-55,5877,31,0.005274800068061937,L97
Middle 10%,55-60,7374,47,0.006373745592622729,L97
Middle 10%,60-65,10706,96,0.008966934429291985,L97
Middle 10%,65-70,8557,138,0.01612714736473063,L97
Middle 10%,70-75,226,2,0.008849557522123894,L97
Top 10%,35-40,1,0,0,L97
Top 10%,40-45,4158,21,0.005050505050505051,L97
Top 10%,45-50,5285,35,0.006622516556291391,L97
Top 10%,50-55,6191,72,0.011629785172023906,L97
Top 10%,55-60,7375,104,0.014101694915254237,L97
Top 10%,60-65,10022,166,0.016563560167631212,L97
Top 10%,65-70,7987,182,0.022787028921998246,L97
Top 10%,70-75,195,4,0.020512820512820513,L97
Bottom 10%,35-40,2,0,0,L98
Bottom 10%,40-45,4002,76,0.01899050474762619,L98
Bottom 10%,45-50,5138,86,0.016738030362008563,L98
Bottom 10%,50-55,6048,129,0.02132936507936508,L98
Bottom 10%,55-60,7250,176,0.024275862068965516,L98
Bottom 10%,60-65,10250,292,0.02848780487804878,L98
Bottom 10%,65-70,8302,302,0.036376776680317996,L98
Bottom 10%,70-75,222,6,0.02702702702702703,L98
Middle 10%,35-40,2,0,0,L98
Middle 10%,40-45,3568,70,0.01961883408071749,L98
Middle 10%,45-50,4888,104,0.02127659574468085,L98
Middle 10%,50-55,5856,142,0.02424863387978142,L98
Middle 10%,55-60,7383,204,0.02763104429093864,L98
Middle 10%,60-65,10628,375,0.035284155062100114,L98
Middle 10%,65-70,8661,351,0.04052649809490821,L98
Middle 10%,70-75,227,13,0.05726872246696035,L98
Top 10%,40-45,3633,73,0.020093586567575008,L98
Top 10%,45-50,4860,111,0.022839506172839506,L98
Top 10%,50-55,5902,155,0.026262283971535072,L98
Top 10%,55-60,7403,229,0.030933405376198837,L98
Top 10%,60-65,10707,446,0.04165499206126833,L98
Top 10%,65-70,8483,457,0.053872450783920785,L98
Top 10%,70-75,226,14,0.061946902654867256,L98
Bottom 10%,40-45,3489,4,0.0011464603038119805,M00
Bottom 10%,45-50,4714,7,0.001484938481120068,M00
Bottom 10%,50-55,5699,8,0.0014037550447446921,M00
Bottom 10%,55-60,7453,9,0.0012075674225144237,M00
Bottom 10%,60-65,10739,22,0.0020486078778284757,M00
Bottom 10%,65-70,8902,21,0.002359020444843855,M00
Bottom 10%,70-75,218,1,0.0045871559633027525,M00
Middle 10%,40-45,3574,5,0.0013989927252378287,M00
Middle 10%,45-50,4830,5,0.0010351966873706005,M00
Middle 10%,50-55,5836,12,0.00205620287868403,M00
Middle 10%,55-60,7451,13,0.0017447322507046035,M00
Middle 10%,60-65,10630,28,0.002634054562558796,M00
Middle 10%,65-70,8680,20,0.002304147465437788,M00
Middle 10%,70-75,212,1,0.0047169811320754715,M00
Top 10%,35-40,1,0,0,M00
Top 10%,40-45,3955,3,7.585335018963338e-4,M00
Top 10%,45-50,5285,16,0.0030274361400189215,M00
Top 10%,50-55,6152,19,0.0030884265279583875,M00
Top 10%,55-60,7253,18,0.002481731697228733,M00
Top 10%,60-65,10255,29,0.002827888834714773,M00
Top 10%,65-70,8102,27,0.0033325104912367317,M00
Top 10%,70-75,211,2,0.009478672985781991,M00
Bottom 10%,40-45,3703,6,0.0016203078584931137,M05
Bottom 10%,45-50,5159,4,7.753440589261484e-4,M05
Bottom 10%,50-55,5930,12,0.002023608768971332,M05
Bottom 10%,55-60,7359,15,0.0020383204239706482,M05
Bottom 10%,60-65,10489,30,0.0028601391934407476,M05
Bottom 10%,65-70,8330,26,0.00312124849939976,M05
Bottom 10%,70-75,245,0,0,M05
Middle 10%,40-45,3594,2,5.564830272676684e-4,M05
Middle 10%,45-50,4785,11,0.0022988505747126436,M05
Middle 10%,50-55,5903,16,0.002710486193460952,M05
Middle 10%,55-60,7378,20,0.0027107617240444567,M05
Middle 10%,60-65,10701,33,0.0030838239416876925,M05
Middle 10%,65-70,8642,27,0.0031242767877806064,M05
Middle 10%,70-75,210,2,0.009523809523809525,M05
Top 10%,40-45,3644,10,0.0027442371020856204,M05
Top 10%,45-50,4899,20,0.004082465809348847,M05
Top 10%,50-55,5723,24,0.0041936047527520535,M05
Top 10%,55-60,7553,57,0.007546670197272607,M05
Top 10%,60-65,10570,74,0.007000946073793756,M05
Top 10%,65-70,8614,71,0.008242396099373113,M05
Top 10%,70-75,211,2,0.009478672985781991,M05
Bottom 10%,40-45,3362,21,0.006246281975014872,M06
Bottom 10%,45-50,4867,36,0.007396753647010479,M06
Bottom 10%,50-55,5700,85,0.014912280701754385,M06
Bottom 10%,55-60,7448,117,0.01570891514500537,M06
Bottom 10%,60-65,10805,212,0.01962054604349838,M06
Bottom 10%,65-70,8794,190,0.021605640209233567,M06
Bottom 10%,70-75,238,3,0.012605042016806723,M06
Middle 10%,40-45,3687,29,0.007865473284513154,M06
Middle 10%,45-50,4946,44,0.008896077638495753,M06
Middle 10%,50-55,5876,133,0.022634445200816884,M06
Middle 10%,55-60,7329,165,0.02251330331559558,M06
Middle 10%,60-65,10589,273,0.025781471338181133,M06
Middle 10%,65-70,8570,274,0.031971995332555424,M06
Middle 10%,70-75,216,7,0.032407407407407406,M06
Top 10%,35-40,2,0,0,M06
Top 10%,40-45,3904,55,0.01408811475409836,M06
Top 10%,45-50,5119,96,0.018753662824770465,M06
Top 10%,50-55,5915,155,0.026204564666103127,M06
Top 10%,55-60,7458,237,0.03177795655671762,M06
Top 10%,60-65,10370,381,0.03674059787849566,M06
Top 10%,65-70,8243,342,0.04148974887783574,M06
Top 10%,70-75,203,11,0.054187192118226604,M06
Bottom 10%,40-45,3371,10,0.0029664787896766538,M10
Bottom 10%,45-50,4788,19,0.003968253968253968,M10
Bottom 10%,50-55,5864,38,0.006480218281036835,M10
Bottom 10%,55-60,7540,63,0.008355437665782494,M10
Bottom 10%,60-65,10640,139,0.01306390977443609,M10
Bottom 10%,65-70,8773,146,0.016641969679699078,M10
Bottom 10%,70-75,238,5,0.02100840336134454,M10
Middle 10%,35-40,1,0,0,M10
Middle 10%,40-45,3619,25,0.006907985631389887,M10
Middle 10%,45-50,4767,54,0.011327879169288861,M10
Middle 10%,50-55,5802,110,0.018958979662185453,M10
Middle 10%,55-60,7556,189,0.02501323451561673,M10
Middle 10%,60-65,10670,330,0.030927835051546393,M10
Middle 10%,65-70,8552,357,0.041744621141253505,M10
Middle 10%,70-75,246,17,0.06910569105691057,M10
Top 10%,35-40,1,0,0,M10
Top 10%,40-45,3647,94,0.025774609267891418,M10
Top 10%,45-50,5045,145,0.028741328047571853,M10
Top 10%,50-55,5912,197,0.033322056833558863,M10
Top 10%,55-60,7381,325,0.0440319739872646,M10
Top 10%,60-65,10495,659,0.06279180562172464,M10
Top 10%,65-70,8513,708,0.08316692117937273,M10
Top 10%,70-75,220,22,0.1,M10
Bottom 10%,35-40,1,0,0,M13
Bottom 10%,40-45,3234,59,0.018243661100803957,M13
Bottom 10%,45-50,4779,144,0.030131826741996232,M13
Bottom 10%,50-55,5773,237,0.041053178589987874,M13
Bottom 10%,55-60,7502,420,0.05598507064782725,M13
Bottom 10%,60-65,10841,807,0.07443962734065124,M13
Bottom 10%,65-70,8894,851,0.0956824825725208,M13
Bottom 10%,70-75,190,24,0.12631578947368421,M13
Middle 10%,40-45,3576,111,0.03104026845637584,M13
Middle 10%,45-50,4892,187,0.038225674570727716,M13
Middle 10%,50-55,5904,335,0.05674119241192412,M13
Middle 10%,55-60,7416,562,0.07578209277238404,M13
Middle 10%,60-65,10696,1024,0.09573672400897532,M13
Middle 10%,65-70,8512,1078,0.12664473684210525,M13
Middle 10%,70-75,217,20,0.09216589861751152,M13
Top 10%,35-40,1,0,0,M13
Top 10%,40-45,4205,165,0.039239001189060645,M13
Top 10%,45-50,5415,288,0.05318559556786703,M13
Top 10%,50-55,6257,479,0.07655425922966277,M13
Top 10%,55-60,7277,719,0.09880445238422426,M13
Top 10%,60-65,9975,1218,0.12210526315789473,M13
Top 10%,65-70,7870,1231,0.15641677255400255,M13
Top 10%,70-75,214,40,0.18691588785046728,M13
Bottom 10%,40-45,3311,16,0.004832376925400181,M15
Bottom 10%,45-50,4842,42,0.008674101610904586,M15
Bottom 10%,50-55,5696,68,0.011938202247191011,M15
Bottom 10%,55-60,7517,151,0.02008780098443528,M15
Bottom 10%,60-65,10736,254,0.02365871833084948,M15
Bottom 10%,65-70,8881,243,0.02736178358292985,M15
Bottom 10%,70-75,231,12,0.05194805194805195,M15
Middle 10%,40-45,3675,31,0.008435374149659863,M15
Middle 10%,45-50,4976,63,0.012660771704180064,M15
Middle 10%,50-55,5913,125,0.021139861322509723,M15
Middle 10%,55-60,7394,248,0.03354070868271571,M15
Middle 10%,60-65,10612,398,0.03750471164719186,M15
Middle 10%,65-70,8433,384,0.045535396655994306,M15
Middle 10%,70-75,210,10,0.047619047619047616,M15
Top 10%,40-45,3765,58,0.015405046480743692,M15
Top 10%,45-50,5020,125,0.0249003984063745,M15
Top 10%,50-55,6042,210,0.03475670307845084,M15
Top 10%,55-60,7385,348,0.047122545700744756,M15
Top 10%,60-65,10498,610,0.05810630596304058,M15
Top 10%,65-70,8266,554,0.06702153399467699,M15
Top 10%,70-75,238,14,0.058823529411764705,M15
Bottom 10%,40-45,3625,34,0.009379310344827587,M16
Bottom 10%,45-50,4859,72,0.014817863757974892,M16
Bottom 10%,50-55,5903,159,0.02693545654751821,M16
Bottom 10%,55-60,7514,247,0.0328719723183391,M16
Bottom 10%,60-65,10437,457,0.043786528695985434,M16
Bottom 10%,65-70,8654,550,0.06355442569909868,M16
Bottom 10%,70-75,222,23,0.1036036036036036,M16
Middle 10%,40-45,3584,76,0.021205357142857144,M16
Middle 10%,45-50,5002,126,0.025189924030387844,M16
Middle 10%,50-55,5758,243,0.042202153525529695,M16
Middle 10%,55-60,7426,436,0.058712631295448424,M16
Middle 10%,60-65,10614,790,0.07442999811569626,M16
Middle 10%,65-70,8603,874,0.1015924677438103,M16
Middle 10%,70-75,226,24,0.10619469026548672,M16
Top 10%,40-45,3606,110,0.03050471436494731,M16
Top 10%,45-50,4728,212,0.04483925549915398,M16
Top 10%,50-55,5977,451,0.0754559143382968,M16
Top 10%,55-60,7491,706,0.09424642904819117,M16
Top 10%,60-65,10686,1395,0.1305446378439079,M16
Top 10%,65-70,8514,1320,0.15503875968992248,M16
Top 10%,70-75,212,39,0.18396226415094338,M16
Bottom 10%,35-40,1,0,0,M17
Bottom 10%,40-45,3307,92,0.027819776232234653,M17
Bottom 10%,45-50,4767,163,0.0341934130480386,M17
Bottom 10%,50-55,5729,261,0.0455576889509513,M17
Bottom 10%,55-60,7522,461,0.061286891784099976,M17
Bottom 10%,60-65,10789,754,0.06988599499490221,M17
Bottom 10%,65-70,8902,820,0.09211413165580769,M17
Bottom 10%,70-75,197,21,0.1065989847715736,M17
Middle 10%,35-40,1,0,0,M17
Middle 10%,40-45,3571,134,0.037524502940352845,M17
Middle 10%,45-50,4919,266,0.05407603171376296,M17
Middle 10%,50-55,6017,396,0.06581352833638025,M17
Middle 10%,55-60,7555,699,0.09252150893448048,M17
Middle 10%,60-65,10425,1186,0.11376498800959232,M17
Middle 10%,65-70,8486,1250,0.14730143766203158,M17
Middle 10%,70-75,239,42,0.17573221757322174,M17
Top 10%,40-45,3803,248,0.06521167499342624,M17
Top 10%,45-50,5081,469,0.09230466443613462,M17
Top 10%,50-55,6085,766,0.12588331963845523,M17
Top 10%,55-60,7476,1123,0.15021401819154628,M17
Top 10%,60-65,10263,1873,0.18250024359349118,M17
Top 10%,65-70,8285,1785,0.21544960772480387,M17
Top 10%,70-75,221,49,0.22171945701357465,M17
Bottom 10%,40-45,3281,97,0.029564157269125268,M19
Bottom 10%,45-50,4748,188,0.039595619208087615,M19
Bottom 10%,50-55,5691,354,0.06220347917764892,M19
Bottom 10%,55-60,7535,628,0.08334439283344393,M19
Bottom 10%,60-65,10782,1137,0.10545353366722315,M19
Bottom 10%,65-70,8952,1215,0.13572386058981234,M19
Bottom 10%,70-75,225,38,0.1688888888888889,M19
Middle 10%,40-45,3637,162,0.04454220511410503,M19
Middle 10%,45-50,4831,291,0.0602359759884082,M19
Middle 10%,50-55,5796,493,0.08505866114561766,M19
Middle 10%,55-60,7570,812,0.10726552179656539,M19
Middle 10%,60-65,10566,1531,0.14489873178118493,M19
Middle 10%,65-70,8598,1531,0.1780646662014422,M19
Middle 10%,70-75,215,49,0.22790697674418606,M19
Top 10%,35-40,1,0,0,M19
Top 10%,40-45,3870,247,0.06382428940568476,M19
Top 10%,45-50,5082,425,0.08362849271940181,M19
Top 10%,50-55,6092,730,0.11982928430728824,M19
Top 10%,55-60,7401,1159,0.15660045939737874,M19
Top 10%,60-65,10441,2025,0.19394693994828083,M19
Top 10%,65-70,8107,1921,0.23695571728136178,M19
Top 10%,70-75,220,57,0.2590909090909091,M19
Bottom 10%,35-40,1,0,0,M23
Bottom 10%,40-45,3371,165,0.048946900029664786,M23
Bottom 10%,45-50,4792,196,0.040901502504173626,M23
Bottom 10%,50-55,5703,242,0.04243380676836753,M23
Bottom 10%,55-60,7554,335,0.04434736563410114,M23
Bottom 10%,60-65,10739,356,0.033150200204860786,M23
Bottom 10%,65-70,8839,243,0.027491797714673607,M23
Bottom 10%,70-75,215,6,0.027906976744186046,M23
Middle 10%,40-45,3600,192,0.05333333333333334,M23
Middle 10%,45-50,4848,292,0.06023102310231023,M23
Middle 10%,50-55,5909,357,0.060416314097139955,M23
Middle 10%,55-60,7512,391,0.052050053248136316,M23
Middle 10%,60-65,10579,509,0.048114188486624444,M23
Middle 10%,65-70,8543,361,0.04225681844785204,M23
Middle 10%,70-75,222,12,0.05405405405405406,M23
Top 10%,40-45,3935,307,0.07801778907242694,M23
Top 10%,45-50,5073,424,0.08357973585649517,M23
Top 10%,50-55,6085,492,0.0808545603944125,M23
Top 10%,55-60,7436,577,0.07759548144163529,M23
Top 10%,60-65,10300,687,0.06669902912621359,M23
Top 10%,65-70,8175,489,0.05981651376146789,M23
Top 10%,70-75,210,10,0.047619047619047616,M23
Bottom 10%,40-45,3666,3,8.183306055646482e-4,M31
Bottom 10%,45-50,4956,5,0.0010088781275221952,M31
Bottom 10%,50-55,5957,12,0.0020144367970454926,M31
Bottom 10%,55-60,7368,20,0.0027144408251900108,M31
Bottom 10%,60-65,10672,47,0.004404047976011994,M31
Bottom 10%,65-70,8370,55,0.006571087216248507,M31
Bottom 10%,70-75,225,0,0,M31
Middle 10%,35-40,2,0,0,M31
Middle 10%,40-45,3653,3,8.212428141253764e-4,M31
Middle 10%,45-50,4863,3,6.169031462060457e-4,M31
Middle 10%,50-55,6062,20,0.003299241174529858,M31
Middle 10%,55-60,7366,24,0.00325821341297855,M31
Middle 10%,60-65,10495,57,0.0054311576941400664,M31
Middle 10%,65-70,8568,50,0.005835667600373483,M31
Middle 10%,70-75,204,0,0,M31
Top 10%,35-40,1,0,0,M31
Top 10%,40-45,3638,6,0.0016492578339747114,M31
Top 10%,45-50,4915,8,0.0016276703967446592,M31
Top 10%,50-55,5921,18,0.003040027022462422,M31
Top 10%,55-60,7506,34,0.0045297095656807885,M31
Top 10%,60-65,10540,68,0.0064516129032258064,M31
Top 10%,65-70,8478,77,0.009082330738381694,M31
Top 10%,70-75,215,2,0.009302325581395349,M31
Bottom 10%,35-40,1,0,0,M32
Bottom 10%,40-45,3393,2,5.894488653109342e-4,M32
Bottom 10%,45-50,4782,1,2.0911752404851526e-4,M32
Bottom 10%,50-55,5676,5,8.809020436927414e-4,M32
Bottom 10%,55-60,7532,8,0.0010621348911311736,M32
Bottom 10%,60-65,10791,6,5.560189046427579e-4,M32
Bottom 10%,65-70,8810,11,0.0012485811577752554,M32
Bottom 10%,70-75,229,0,0,M32
Middle 10%,40-45,3689,4,0.0010843046896177825,M32
Middle 10%,45-50,4798,4,8.336807002917883e-4,M32
Middle 10%,50-55,5918,14,0.0023656640757012504,M32
Middle 10%,55-60,7358,13,0.0017667844522968198,M32
Middle 10%,60-65,10709,18,0.0016808292090764777,M32
Middle 10%,65-70,8519,17,0.001995539382556638,M32
Middle 10%,70-75,222,0,0,M32
Top 10%,40-45,3994,16,0.00400600901352028,M32
Top 10%,45-50,5279,25,0.004735745406326956,M32
Top 10%,50-55,6047,20,0.00330742516950554,M32
Top 10%,55-60,7456,20,0.002682403433476395,M32
Top 10%,60-65,10137,31,0.0030581039755351682,M32
Top 10%,65-70,8088,22,0.0027200791295746785,M32
Top 10%,70-75,213,2,0.009389671361502348,M32
Bottom 10%,40-45,3488,15,0.0043004587155963305,M35
Bottom 10%,45-50,4892,21,0.004292722812755519,M35
Bottom 10%,50-55,5827,30,0.005148446885189634,M35
Bottom 10%,55-60,7522,73,0.009704865727200213,M35
Bottom 10%,60-65,10650,146,0.013708920187793428,M35
Bottom 10%,65-70,8595,211,0.02454915648632926,M35
Bottom 10%,70-75,240,3,0.0125,M35
Middle 10%,35-40,1,0,0,M35
Middle 10%,40-45,3631,17,0.00468190581107133,M35
Middle 10%,45-50,5040,25,0.00496031746031746,M35
Middle 10%,50-55,5895,50,0.008481764206955046,M35
Middle 10%,55-60,7415,107,0.014430209035738368,M35
Middle 10%,60-65,10478,194,0.01851498377552968,M35
Middle 10%,65-70,8501,257,0.030231737442653804,M35
Middle 10%,70-75,252,3,0.011904761904761904,M35
Top 10%,35-40,1,0,0,M35
Top 10%,40-45,3621,25,0.006904170118751726,M35
Top 10%,45-50,4870,45,0.009240246406570842,M35
Top 10%,50-55,5838,74,0.012675573826652964,M35
Top 10%,55-60,7545,126,0.016699801192842943,M35
Top 10%,60-65,10717,255,0.023793972193710926,M35
Top 10%,65-70,8410,321,0.03816884661117717,M35
Top 10%,70-75,212,12,0.05660377358490566,M35
Bottom 10%,40-45,3322,3,9.030704394942806e-4,M40
Bottom 10%,45-50,4682,3,6.407518154634772e-4,M40
Bottom 10%,50-55,5546,7,0.0012621709340064912,M40
Bottom 10%,55-60,7575,13,0.001716171617161716,M40
Bottom 10%,60-65,10925,22,0.002013729977116705,M40
Bottom 10%,65-70,8930,39,0.004367301231802912,M40
Bottom 10%,70-75,234,1,0.004273504273504274,M40
Middle 10%,35-40,1,0,0,M40
Middle 10%,40-45,3451,6,0.0017386264850767893,M40
